Nodes,Repetition,System Time,Object at Room,Starting At Node,Shortest Distance,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (MCTS-UCT),Traveled Distance (MCTS-UCT),Rooms Explored (ExpectedDistanceFixed),Traveled Distance (ExpectedDistanceFixed),Rooms Explored (ExpectedDistanceMurrieta),Traveled Distance (ExpectedDistanceMurrieta),Rooms Explored (ExpectedDistanceSimple),Traveled Distance (ExpectedDistanceSimple)
7,198,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,199,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,200,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,201,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,202,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,203,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,204,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,205,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,206,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,207,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,208,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,209,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,210,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,211,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,212,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,213,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,214,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,215,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,216,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,217,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,218,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,219,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,220,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,221,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,222,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,223,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,224,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,225,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,226,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,227,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,228,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,229,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,230,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,231,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,232,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,233,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,234,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,235,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,236,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,237,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,238,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,239,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,240,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,241,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,242,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,243,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,244,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,245,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,246,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,247,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,248,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,249,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,250,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,251,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,252,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,253,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,254,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,255,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,256,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,257,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,258,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,259,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,260,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,261,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,262,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,263,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,264,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,265,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,266,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,267,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,268,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,269,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,270,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,271,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,272,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,273,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,274,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,275,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,276,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,277,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,278,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,279,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,280,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,281,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,282,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,283,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,284,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,285,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,286,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,287,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,288,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,289,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,290,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,291,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,292,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,293,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,294,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,295,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,296,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,297,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,298,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,299,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,300,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,301,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,302,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,303,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,304,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,305,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,306,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,307,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,308,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,309,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,310,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,311,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,312,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,313,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,314,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,315,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,316,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,317,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,318,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,319,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,320,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,321,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,322,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,323,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,324,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,325,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,326,1417650662,2,0,1165.71,2212.66,6,3331,4,2632.36,6,3361.12,6,4299.76,4,2165.92,6,3361.12,5,3399.38,6,3361.12,5,2561.65,6,3361.12,5,2561.65
7,327,1417650662,0,0,1165.71,2212.66,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913,1,357.913
7,328,1417650662,3,0,1165.71,2212.66,7,4014.25,6,4312.72,7,4044.37,4,2827.49,6,3783.99,7,4044.37,3,1927.11,7,4044.37,6,3244.9,7,4044.37,6,3244.9
7,329,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,330,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,331,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,332,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,333,1417650662,4,0,1165.71,2212.66,5,2860.15,2,1245.75,5,2890.27,2,1245.75,7,4622.2,5,2890.27,2,1245.75,5,2890.27,7,4083.11,5,2890.27,7,4083.11
7,334,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
7,335,1417650662,5,0,1165.71,2212.66,2,844.64,3,1902.28,4,1831.58,3,1902.28,5,2858.77,3,1403.25,6,4092.24,4,1831.58,4,1831.58,4,1831.58,4,1831.58
7,336,1417650662,6,0,1165.71,2212.66,3,1265.11,5,3379.65,3,1457.69,5,3561.83,2,899.073,4,1823.72,4,2661.44,3,1457.69,3,1457.69,3,1457.69,3,1457.69
7,337,1417650662,1,0,1165.71,2212.66,4,1906.98,7,5061.2,2,940.508,7,5058.78,3,1540.95,2,940.508,7,4726.26,2,940.508,2,940.508,2,940.508,2,940.508
